permno,ticker,date,price,ret,market_cap,eps,eps_date,eps_announced,trailing_pe,expected_eps,median_eps,num_analysts,forecast_date,forward_pe
10104,ORCL,2006-06-30,14.49,0.018987,75811680.0,0.8,2006-05-31,2006-06-22,18.1125,0.79,0.79,27.0,2006-06-15,18.341772151898734
10104,ORCL,2006-07-31,14.97,0.033126,78417785.13000001,0.8,2006-05-31,2006-06-22,18.7125,0.93,0.93,28.0,2006-07-20,16.096774193548388
10104,ORCL,2006-08-31,15.66,0.046092,81197100.0,0.8,2006-05-31,2006-06-22,19.575,0.94,0.94,26.0,2006-08-17,16.659574468085108
10104,ORCL,2006-09-29,17.74,0.132822,92167708.75999999,0.8,2006-05-31,2006-06-22,22.174999999999997,0.93,0.93,28.0,2006-09-14,19.0752688172043
10104,ORCL,2006-10-31,18.47,0.04115,95960404.78,0.8,2006-05-31,2006-06-22,23.0875,0.96,0.96,29.0,2006-10-19,19.239583333333332
10104,ORCL,2006-11-30,19.05,0.031402,98640900.0,0.8,2006-05-31,2006-06-22,23.8125,0.96,0.96,29.0,2006-11-16,19.84375
10104,ORCL,2006-12-29,17.14,-0.100262,88822753.74000001,0.8,2006-05-31,2006-06-22,21.425,0.96,0.96,29.0,2006-12-14,17.854166666666668
10104,ORCL,2007-01-31,17.16,0.001167,88926397.56,0.8,2006-05-31,2006-06-22,21.45,0.97,0.96,27.0,2007-01-18,17.690721649484537
10104,ORCL,2007-02-28,16.43,-0.042541,84384480.0,0.8,2006-05-31,2006-06-22,20.537499999999998,0.97,0.96,26.0,2007-02-15,16.938144329896907
10104,ORCL,2007-03-30,18.13,0.103469,93203846.19,0.8,2006-05-31,2006-06-22,22.662499999999998,0.97,0.96,27.0,2007-03-15,18.690721649484537
10104,ORCL,2007-04-30,18.8,0.036955,96648224.4,0.8,2006-05-31,2006-06-22,23.5,0.99,0.99,28.0,2007-04-19,18.98989898989899
10104,ORCL,2007-05-31,19.38,0.030851,98973660.0,0.8,2006-05-31,2006-06-22,24.224999999999998,0.99,0.99,28.0,2007-05-17,19.575757575757574
10104,ORCL,2007-06-29,19.71,0.017028,100777939.56,1.01,2007-05-31,2007-06-26,19.514851485148515,0.99,0.99,27.0,2007-06-14,19.90909090909091
10104,ORCL,2007-07-31,19.12,-0.029934,97761248.32000001,1.01,2007-05-31,2007-06-26,18.93069306930693,1.17,1.17,26.0,2007-07-19,16.341880341880344
10104,ORCL,2007-08-31,20.28,0.060669,103772760.0,1.01,2007-05-31,2007-06-26,20.07920792079208,1.17,1.17,28.0,2007-08-16,17.333333333333336
10104,ORCL,2007-09-28,21.65,0.067554,110876361.5,1.01,2007-05-31,2007-06-26,21.435643564356432,1.17,1.17,27.0,2007-09-20,18.504273504273502
10104,ORCL,2007-10-31,22.17,0.024019,113539442.7,1.01,2007-05-31,2007-06-26,21.95049504950495,1.21,1.22,25.0,2007-10-18,18.32231404958678
10104,ORCL,2007-11-30,20.18,-0.089761,103483040.0,1.01,2007-05-31,2007-06-26,19.98019801980198,1.22,1.22,24.0,2007-11-15,16.540983606557376
10104,ORCL,2007-12-31,22.58,0.11893,115984157.03999999,1.01,2007-05-31,2007-06-26,22.356435643564353,1.26,1.26,25.0,2007-12-20,17.92063492063492
10104,ORCL,2008-01-31,20.55,-0.089903,105556883.4,1.01,2007-05-31,2007-06-26,20.346534653465348,1.27,1.26,26.0,2008-01-17,16.181102362204726
10104,ORCL,2008-02-29,18.8,-0.085158,96801200.0,1.01,2007-05-31,2007-06-26,18.613861386138613,1.27,1.26,26.0,2008-02-14,14.803149606299213
10104,ORCL,2008-03-31,19.56,0.040426,100763829.0,1.01,2007-05-31,2007-06-26,19.366336633663366,1.27,1.27,25.0,2008-03-20,15.401574803149606
10104,ORCL,2008-04-30,20.85,0.065951,107409296.25,1.01,2007-05-31,2007-06-26,20.643564356435643,1.27,1.27,25.0,2008-04-17,16.41732283464567
10104,ORCL,2008-05-30,22.84,0.095444,117626000.0,1.01,2007-05-31,2007-06-26,22.613861386138613,1.27,1.27,24.0,2008-05-15,17.984251968503937
10104,ORCL,2008-06-30,21.0,-0.08056,108272682.0,1.3,2008-05-31,2008-06-25,16.153846153846153,1.27,1.27,22.0,2008-06-19,16.53543307086614
10104,ORCL,2008-07-31,21.53,0.025238,111005278.26,1.3,2008-05-31,2008-06-25,16.56153846153846,1.5,1.5,22.0,2008-07-17,14.353333333333333
10104,ORCL,2008-08-29,21.93,0.018579,113027220.0,1.3,2008-05-31,2008-06-25,16.869230769230768,1.5,1.5,23.0,2008-08-14,14.62
10104,ORCL,2008-09-30,20.31,-0.073871,104687041.97999999,1.3,2008-05-31,2008-06-25,15.62307692307692,1.49,1.5,24.0,2008-09-18,13.630872483221475
10104,ORCL,2008-10-31,18.29,-0.099458,94275036.82,1.3,2008-05-31,2008-06-25,14.069230769230767,1.51,1.52,25.0,2008-10-16,12.112582781456952
10104,ORCL,2008-11-28,16.09,-0.120284,81190140.0,1.3,2008-05-31,2008-06-25,12.376923076923076,1.49,1.49,25.0,2008-11-20,10.798657718120806
10104,ORCL,2008-12-31,17.73,0.101927,89468718.21000001,1.3,2008-05-31,2008-06-25,13.638461538461538,1.45,1.45,27.0,2008-12-18,12.227586206896552
10104,ORCL,2009-01-30,16.83,-0.050761,84927158.91,1.3,2008-05-31,2008-06-25,12.946153846153845,1.42,1.42,26.0,2009-01-15,11.852112676056338
10104,ORCL,2009-02-27,15.54,-0.076649,77435820.0,1.3,2008-05-31,2008-06-25,11.953846153846152,1.42,1.41,25.0,2009-02-19,10.943661971830986
10104,ORCL,2009-03-31,18.07,0.162806,90050290.98,1.3,2008-05-31,2008-06-25,13.9,1.42,1.42,26.0,2009-03-19,12.725352112676058
10104,ORCL,2009-04-30,19.34,0.073049,96379226.76,1.3,2008-05-31,2008-06-25,14.876923076923076,1.42,1.42,26.0,2009-04-16,13.619718309859156
10104,ORCL,2009-05-29,19.59,0.012927,98047950.0,1.3,2008-05-31,2008-06-25,15.069230769230769,1.42,1.42,26.0,2009-05-14,13.795774647887324
10104,ORCL,2009-06-30,21.42,0.093415,107254866.60000001,1.44,2009-05-31,2009-06-23,14.875000000000002,1.42,1.42,28.0,2009-06-18,15.084507042253524
10104,ORCL,2009-07-31,22.13,0.035481,110809999.89999999,1.44,2009-05-31,2009-06-23,15.368055555555555,1.53,1.52,28.0,2009-07-16,14.464052287581698
10104,ORCL,2009-08-31,21.88,-0.011297,109662560.0,1.44,2009-05-31,2009-06-23,15.194444444444445,1.53,1.52,28.0,2009-08-20,14.30065359477124
10104,ORCL,2009-09-30,20.84,-0.047532,104474421.12,1.44,2009-05-31,2009-06-23,14.472222222222223,1.53,1.53,30.0,2009-09-17,13.620915032679738
10104,ORCL,2009-10-30,21.1,0.014875,105777844.80000001,1.44,2009-05-31,2009-06-23,14.652777777777779,1.53,1.53,27.0,2009-10-15,13.790849673202615
10104,ORCL,2009-11-30,22.08,0.046446,110598719.99999999,1.44,2009-05-31,2009-06-23,15.333333333333332,1.53,1.53,28.0,2009-11-19,14.431372549019606
10104,ORCL,2009-12-31,24.53,0.11096,122925226.60000001,1.44,2009-05-31,2009-06-23,17.034722222222225,1.53,1.53,28.0,2009-12-17,16.03267973856209
10104,ORCL,2010-01-29,23.06,-0.057888,115558733.19999999,1.44,2009-05-31,2009-06-23,16.01388888888889,1.57,1.58,29.0,2010-01-14,14.687898089171973
10104,ORCL,2010-02-26,24.65,0.068951,123619750.0,1.44,2009-05-31,2009-06-23,17.118055555555554,1.59,1.59,23.0,2010-02-18,15.503144654088048
10104,ORCL,2010-03-31,25.71,0.043002,129040829.61,1.44,2009-05-31,2009-06-23,17.854166666666668,1.59,1.59,23.0,2010-03-18,16.169811320754718
10104,ORCL,2010-04-30,25.8675,0.008071,130101186.2025,1.44,2009-05-31,2009-06-23,17.963541666666668,1.62,1.62,33.0,2010-04-15,15.967592592592592
10104,ORCL,2010-05-28,22.57,-0.127477,113436820.0,1.44,2009-05-31,2009-06-23,15.673611111111112,1.62,1.62,34.0,2010-05-20,13.932098765432098
10104,ORCL,2010-06-30,21.46,-0.04918,107857960.0,1.67,2010-05-31,2010-06-24,12.850299401197606,1.61,1.61,34.0,2010-06-17,13.329192546583851
10104,ORCL,2010-07-30,23.64,0.103914,118814640.0,1.67,2010-05-31,2010-06-24,14.155688622754491,1.9,1.9,35.0,2010-07-15,12.442105263157895
10104,ORCL,2010-08-31,21.845,-0.075931,109771125.0,1.67,2010-05-31,2010-06-24,13.080838323353293,1.9,1.9,34.0,2010-08-19,11.49736842105263
10104,ORCL,2010-09-30,26.85,0.229114,134978010.9,1.67,2010-05-31,2010-06-24,16.07784431137725,1.9,1.9,35.0,2010-09-16,14.131578947368423
10104,ORCL,2010-10-29,29.38,0.096089,147696609.32,1.67,2010-05-31,2010-06-24,17.592814371257486,1.98,1.98,36.0,2010-10-14,14.838383838383837
10104,ORCL,2010-11-30,27.045,-0.079476,136604295.0,1.67,2010-05-31,2010-06-24,16.194610778443117,1.98,1.98,35.0,2010-11-18,13.65909090909091
10104,ORCL,2010-12-31,31.3,0.15733,158140746.0,1.67,2010-05-31,2010-06-24,18.742514970059883,1.99,1.99,37.0,2010-12-16,15.728643216080403
10104,ORCL,2011-01-31,32.03,0.02492,161829012.6,1.67,2010-05-31,2010-06-24,19.179640718562876,2.08,2.08,36.0,2011-01-20,15.399038461538462
10104,ORCL,2011-02-28,32.9,0.027162,166506900.0,1.67,2010-05-31,2010-06-24,19.70059880239521,2.08,2.08,37.0,2011-02-17,15.817307692307692
10104,ORCL,2011-03-31,33.4325,0.016185,169185701.17,1.67,2010-05-31,2010-06-24,20.019461077844312,2.08,2.08,39.0,2011-03-17,16.073317307692307
10104,ORCL,2011-04-29,35.96,0.077395,181976155.36,1.67,2010-05-31,2010-06-24,21.53293413173653,2.17,2.19,38.0,2011-04-14,16.571428571428573
10104,ORCL,2011-05-31,34.22,-0.048387,173426960.0,1.67,2010-05-31,2010-06-24,20.491017964071858,2.17,2.19,38.0,2011-05-19,15.76958525345622
10104,ORCL,2011-06-30,32.91,-0.038282,166706098.64999998,2.22,2011-05-31,2011-06-23,14.824324324324321,2.18,2.19,37.0,2011-06-16,15.096330275229356
10104,ORCL,2011-07-29,30.58,-0.068976,154903448.7,2.22,2011-05-31,2011-06-23,13.774774774774773,2.41,2.42,39.0,2011-07-14,12.688796680497925
10104,ORCL,2011-08-31,28.07,-0.08208,141781570.0,2.22,2011-05-31,2011-06-23,12.644144144144143,2.41,2.42,41.0,2011-08-18,11.647302904564315
10104,ORCL,2011-09-30,28.74,0.023869,144981861.48,2.22,2011-05-31,2011-06-23,12.945945945945944,2.4,2.41,41.0,2011-09-15,11.975
10104,ORCL,2011-10-31,32.77,0.14231,165311607.54000002,2.22,2011-05-31,2011-06-23,14.76126126126126,2.41,2.42,40.0,2011-10-20,13.597510373443983
10104,ORCL,2011-11-30,31.35,-0.043332,157753200.0,2.22,2011-05-31,2011-06-23,14.121621621621621,2.41,2.42,40.0,2011-11-17,13.008298755186722
10104,ORCL,2011-12-30,25.65,-0.181818,128912719.05,2.22,2011-05-31,2011-06-23,11.554054054054053,2.41,2.42,41.0,2011-12-15,10.643153526970954
10104,ORCL,2012-01-31,28.21,0.102144,141778861.77,2.22,2011-05-31,2011-06-23,12.707207207207206,2.34,2.35,40.0,2012-01-19,12.055555555555557
10104,ORCL,2012-02-29,29.255,0.037044,145660645.0,2.22,2011-05-31,2011-06-23,13.177927927927927,2.34,2.35,39.0,2012-02-16,12.502136752136753
10104,ORCL,2012-03-30,29.16,-0.003247,145074090.96,2.22,2011-05-31,2011-06-23,13.135135135135133,2.34,2.35,39.0,2012-03-15,12.461538461538462
10104,ORCL,2012-04-30,29.4,0.010288,146268116.4,2.22,2011-05-31,2011-06-23,13.243243243243242,2.42,2.42,41.0,2012-04-19,12.148760330578511
10104,ORCL,2012-05-31,26.47,-0.09966,129835350.0,2.22,2011-05-31,2011-06-23,11.923423423423422,2.42,2.42,42.0,2012-05-17,10.938016528925619
10104,ORCL,2012-06-29,29.7,0.122025,145010428.2,2.46,2012-05-31,2012-06-18,12.073170731707316,2.42,2.42,40.0,2012-06-14,12.272727272727273
10104,ORCL,2012-07-31,30.2,0.018855,147451681.2,2.46,2012-05-31,2012-06-18,12.276422764227641,2.66,2.65,42.0,2012-07-19,11.353383458646615
10104,ORCL,2012-08-31,31.65,0.048013,152901150.0,2.46,2012-05-31,2012-06-18,12.865853658536585,2.66,2.65,42.0,2012-08-16,11.898496240601503
10104,ORCL,2012-09-28,31.46,-0.006003,151607501.76,2.46,2012-05-31,2012-06-18,12.788617886178862,2.66,2.66,43.0,2012-09-20,11.827067669172932
10104,ORCL,2012-10-31,31.08,-0.010172,149776260.48,2.46,2012-05-31,2012-06-18,12.634146341463413,2.66,2.65,40.0,2012-10-18,11.684210526315788
10104,ORCL,2012-11-30,32.175,0.035232,152766900.0,2.46,2012-05-31,2012-06-18,13.079268292682926,2.65,2.65,39.0,2012-11-15,12.141509433962263
10104,ORCL,2012-12-31,33.32,0.041181,157746776.04,2.46,2012-05-31,2012-06-18,13.544715447154472,2.69,2.7,43.0,2012-12-20,12.386617100371748
10104,ORCL,2013-01-31,35.51,0.065726,168114886.47,2.46,2012-05-31,2012-06-18,14.434959349593495,2.7,2.7,43.0,2013-01-17,13.15185185185185
10104,ORCL,2013-02-28,34.24,-0.035765,161578560.0,2.46,2012-05-31,2012-06-18,13.918699186991871,2.71,2.7,41.0,2013-02-14,12.63468634686347
10104,ORCL,2013-03-28,32.33,-0.055783,152295573.14,2.46,2012-05-31,2012-06-18,13.142276422764228,2.71,2.7,41.0,2013-03-14,11.929889298892988
10104,ORCL,2013-04-30,32.78,0.013919,154010601.8,2.46,2012-05-31,2012-06-18,13.325203252032521,2.69,2.69,40.0,2013-04-18,12.185873605947956
10104,ORCL,2013-05-31,33.78,0.030506,156941880.0,2.46,2012-05-31,2012-06-18,13.731707317073171,2.67,2.69,41.0,2013-05-16,12.651685393258427
10104,ORCL,2013-06-28,30.71,-0.090882,142678660.0,2.68,2013-05-31,2013-06-20,11.458955223880597,2.91,2.93,42.0,2013-06-20,10.553264604810996
10104,ORCL,2013-07-31,32.35,0.05731,149806606.45000002,2.68,2013-05-31,2013-06-20,12.07089552238806,2.88,2.9,42.0,2013-07-18,11.23263888888889
10104,ORCL,2013-08-30,31.86,-0.015147,147537511.02,2.68,2013-05-31,2013-06-20,11.888059701492537,2.88,2.9,41.0,2013-08-15,11.0625
10104,ORCL,2013-09-30,33.17,0.041117,151170915.03,2.68,2013-05-31,2013-06-20,12.376865671641792,2.89,2.9,41.0,2013-09-19,11.477508650519031
10104,ORCL,2013-10-31,33.5,0.013567,152674876.5,2.68,2013-05-31,2013-06-20,12.5,2.9,2.91,39.0,2013-10-17,11.551724137931036
10104,ORCL,2013-11-29,35.29,0.053433,160832728.10999998,2.68,2013-05-31,2013-06-20,13.167910447761193,2.9,2.9,38.0,2013-11-14,12.168965517241379
10104,ORCL,2013-12-31,38.26,0.08416,172070868.34,2.68,2013-05-31,2013-06-20,14.276119402985072,2.92,2.93,39.0,2013-12-19,13.102739726027396
10104,ORCL,2014-01-31,36.9,-0.03241,165954392.1,2.68,2013-05-31,2013-06-20,13.76865671641791,2.92,2.93,38.0,2014-01-16,12.636986301369863
10104,ORCL,2014-02-28,39.11,0.059892,175893665.99,2.68,2013-05-31,2013-06-20,14.593283582089551,2.92,2.93,38.0,2014-02-20,13.393835616438356
10104,ORCL,2014-03-31,40.91,0.046024,182413026.26,2.68,2013-05-31,2013-06-20,15.264925373134327,2.91,2.91,40.0,2014-03-20,14.058419243986252
10104,ORCL,2014-04-30,40.88,0.0022,182279259.68,2.68,2013-05-31,2013-06-20,15.253731343283581,2.91,2.91,41.0,2014-04-17,14.048109965635739
10104,ORCL,2014-05-30,42.02,0.027887,187362389.72000003,2.68,2013-05-31,2013-06-20,15.67910447761194,2.91,2.91,40.0,2014-05-15,14.439862542955327
10104,ORCL,2014-06-30,40.53,-0.035459,180556651.17000002,2.87,2014-05-31,2014-06-19,14.121951219512194,3.19,3.18,38.0,2014-06-19,12.705329153605016
10104,ORCL,2014-07-31,40.39,-0.000493,179932966.71,2.87,2014-05-31,2014-06-19,14.073170731707316,3.16,3.15,35.0,2014-07-17,12.781645569620252
10104,ORCL,2014-08-29,41.53,0.028225,185011540.17000002,2.87,2014-05-31,2014-06-19,14.470383275261323,3.16,3.15,36.0,2014-08-14,13.14240506329114
10104,ORCL,2014-09-30,38.28,-0.078257,169630317.12,2.87,2014-05-31,2014-06-19,13.337979094076655,3.14,3.15,39.0,2014-09-18,12.19108280254777
10104,ORCL,2014-10-31,39.05,0.02325,173042421.2,2.87,2014-05-31,2014-06-19,13.606271777003483,3.04,3.03,34.0,2014-10-16,12.845394736842104
10104,ORCL,2014-11-28,42.41,0.086044,187931602.64,2.87,2014-05-31,2014-06-19,14.777003484320556,3.04,3.04,35.0,2014-11-20,13.95065789473684
10104,ORCL,2014-12-31,44.97,0.060363,197479773.99,2.87,2014-05-31,2014-06-19,15.668989547038327,2.97,2.95,38.0,2014-12-18,15.14141414141414
10104,ORCL,2015-01-30,41.89,-0.065822,183954363.63,2.87,2014-05-31,2014-06-19,14.59581881533101,2.96,2.95,38.0,2015-01-15,14.152027027027028
10104,ORCL,2015-02-27,43.82,0.046073,192429701.94,2.87,2014-05-31,2014-06-19,15.268292682926829,2.96,2.95,38.0,2015-02-19,14.804054054054054
10104,ORCL,2015-03-31,43.15,-0.01529,188439070.5,2.87,2014-05-31,2014-06-19,15.034843205574912,2.88,2.86,38.0,2015-03-19,14.98263888888889
10104,ORCL,2015-04-30,43.62,0.014368,204940282.2,2.87,2014-05-31,2014-06-19,15.198606271777003,2.87,2.86,36.0,2015-04-16,15.198606271777003
10104,ORCL,2015-05-29,43.49,-0.00298,189923874.3,2.87,2014-05-31,2014-06-19,15.153310104529616,2.87,2.86,36.0,2015-05-14,15.153310104529616
10104,ORCL,2015-06-30,40.3,-0.07335,174743903.1,2.77,2015-05-31,2015-06-17,14.548736462093862,2.76,2.75,38.0,2015-06-18,14.601449275362318
10104,ORCL,2015-07-31,39.94,-0.005211,173182915.38,2.77,2015-05-31,2015-06-17,14.418772563176894,2.7,2.7,35.0,2015-07-16,14.792592592592591
10104,ORCL,2015-08-31,37.09,-0.071357,160825095.93,2.77,2015-05-31,2015-06-17,13.389891696750905,2.7,2.7,35.0,2015-08-20,13.737037037037037
10104,ORCL,2015-09-30,36.12,-0.026153,154038363.35999998,2.77,2015-05-31,2015-06-17,13.039711191335739,2.65,2.62,38.0,2015-09-17,13.630188679245283
10104,ORCL,2015-10-30,38.84,0.079457,165638151.52,2.77,2015-05-31,2015-06-17,14.021660649819495,2.62,2.61,37.0,2015-10-15,14.82442748091603
10104,ORCL,2015-11-30,38.97,0.003347,166192553.16,2.77,2015-05-31,2015-06-17,14.068592057761732,2.61,2.6,38.0,2015-11-19,14.931034482758621
10104,ORCL,2015-12-31,36.53,-0.062612,153470566.6,2.77,2015-05-31,2015-06-17,13.187725631768954,2.6,2.6,38.0,2015-12-17,14.05
10104,ORCL,2016-01-29,36.31,-0.001916,152546298.20000002,2.77,2015-05-31,2015-06-17,13.108303249097474,2.6,2.6,36.0,2016-01-14,13.965384615384616
10104,ORCL,2016-02-29,36.78,0.012944,154520871.6,2.77,2015-05-31,2015-06-17,13.277978339350181,2.6,2.6,36.0,2016-02-18,14.146153846153846
10104,ORCL,2016-03-31,40.91,0.112289,169770977.14999998,2.77,2015-05-31,2015-06-17,14.768953068592056,2.62,2.62,37.0,2016-03-17,15.61450381679389
10104,ORCL,2016-04-29,39.86,-0.022,165413618.9,2.77,2015-05-31,2015-06-17,14.389891696750903,2.62,2.62,34.0,2016-04-14,15.213740458015266
10104,ORCL,2016-05-31,40.2,0.00853,166824573.0,2.77,2015-05-31,2015-06-17,14.512635379061372,2.62,2.62,36.0,2016-05-19,15.34351145038168
10104,ORCL,2016-06-30,40.93,0.018159,168743338.9,2.61,2016-05-31,2016-06-16,15.681992337164752,2.8,2.8,37.0,2016-06-16,14.617857142857144
10104,ORCL,2016-07-29,41.04,0.006352,169196839.2,2.61,2016-05-31,2016-06-16,15.724137931034484,2.77,2.77,37.0,2016-07-14,14.815884476534295
10104,ORCL,2016-08-31,41.22,0.004386,169938930.6,2.61,2016-05-31,2016-06-16,15.793103448275863,2.77,2.77,37.0,2016-08-18,14.88086642599278
10104,ORCL,2016-09-30,39.28,-0.047065,161269735.6,2.61,2016-05-31,2016-06-16,15.049808429118775,2.75,2.75,37.0,2016-09-15,14.283636363636363
10104,ORCL,2016-10-31,38.42,-0.018075,157738880.9,2.61,2016-05-31,2016-06-16,14.720306513409962,2.63,2.63,36.0,2016-10-20,14.608365019011408
10104,ORCL,2016-11-30,40.19,0.04607,165005872.54999998,2.61,2016-05-31,2016-06-16,15.398467432950191,2.63,2.63,34.0,2016-11-17,15.281368821292775
10104,ORCL,2016-12-30,38.45,-0.043294,157735472.85000002,2.61,2016-05-31,2016-06-16,14.731800766283527,2.6,2.61,35.0,2016-12-15,14.788461538461538
10104,ORCL,2017-01-31,40.11,0.047074,164545378.82999998,2.61,2016-05-31,2016-06-16,15.367816091954024,2.56,2.56,37.0,2017-01-19,15.66796875
10104,ORCL,2017-02-28,42.59,0.06183,174719214.27,2.61,2016-05-31,2016-06-16,16.31800766283525,2.56,2.56,36.0,2017-02-16,16.63671875
10104,ORCL,2017-03-31,44.61,0.047429,183556053.24,2.61,2016-05-31,2016-06-16,17.091954022988507,2.63,2.63,32.0,2017-03-16,16.96197718631179
10104,ORCL,2017-04-28,44.96,0.012105,184996192.64000002,2.61,2016-05-31,2016-06-16,17.226053639846743,2.63,2.63,33.0,2017-04-20,17.095057034220535
10104,ORCL,2017-05-31,45.39,0.009564,186765506.76,2.61,2016-05-31,2016-06-16,17.390804597701152,2.63,2.63,33.0,2017-05-18,17.25855513307985
10104,ORCL,2017-06-30,50.14,0.104649,207413235.48,2.74,2017-05-31,2017-06-21,18.299270072992698,2.63,2.63,33.0,2017-06-15,19.064638783269963
10104,ORCL,2017-07-31,49.93,-0.000399,206544532.26,2.74,2017-05-31,2017-06-21,18.222627737226276,2.95,2.95,33.0,2017-07-20,16.92542372881356
10104,ORCL,2017-08-31,50.33,0.008011,208199205.06,2.74,2017-05-31,2017-06-21,18.36861313868613,2.95,2.95,33.0,2017-08-17,17.061016949152542
10104,ORCL,2017-09-29,48.35,-0.03934,201788048.1,2.74,2017-05-31,2017-06-21,17.645985401459853,2.94,2.95,34.0,2017-09-14,16.44557823129252
10104,ORCL,2017-10-31,50.9,0.05667,212430437.4,2.74,2017-05-31,2017-06-21,18.576642335766422,2.94,2.95,35.0,2017-10-19,17.312925170068027
10104,ORCL,2017-11-30,49.06,-0.036149,204751223.16,2.74,2017-05-31,2017-06-21,17.905109489051096,2.94,2.95,35.0,2017-11-16,16.687074829931973
10104,ORCL,2017-12-29,47.28,-0.036282,195720382.56,2.74,2017-05-31,2017-06-21,17.255474452554743,2.93,2.94,35.0,2017-12-14,16.13651877133106
10104,ORCL,2018-01-31,51.59,0.095178,213562067.18,2.74,2017-05-31,2017-06-21,18.82846715328467,2.94,2.94,35.0,2018-01-18,17.547619047619047
10104,ORCL,2018-02-28,50.67,-0.017833,209753633.34,2.74,2017-05-31,2017-06-21,18.492700729927005,2.94,2.94,36.0,2018-02-15,17.23469387755102
10104,ORCL,2018-03-29,45.75,-0.097099,186765819.75,2.74,2017-05-31,2017-06-21,16.697080291970803,2.94,2.94,36.0,2018-03-15,15.561224489795919
10104,ORCL,2018-04-30,45.67,0.002404,186439234.71,2.74,2017-05-31,2017-06-21,16.66788321167883,3.08,3.08,35.0,2018-04-19,14.827922077922079
10104,ORCL,2018-05-31,46.72,0.022991,190725663.35999998,2.74,2017-05-31,2017-06-21,17.051094890510946,3.08,3.08,34.0,2018-05-17,15.168831168831169
10104,ORCL,2018-06-29,44.06,-0.056935,175409689.3,3.12,2018-05-31,2018-06-19,14.121794871794872,3.08,3.08,33.0,2018-06-14,14.305194805194805
10104,ORCL,2018-07-31,47.68,0.086473,189821470.4,3.12,2018-05-31,2018-06-19,15.282051282051281,3.36,3.34,35.0,2018-07-19,14.190476190476192
10104,ORCL,2018-08-31,48.58,0.018876,193404509.9,3.12,2018-05-31,2018-06-19,15.57051282051282,3.35,3.34,35.0,2018-08-16,14.501492537313432
10104,ORCL,2018-09-28,51.56,0.061342,195307217.6,3.12,2018-05-31,2018-06-19,16.525641025641026,3.38,3.37,35.0,2018-09-20,15.254437869822487
10104,ORCL,2018-10-31,48.84,-0.049069,185003966.4,3.12,2018-05-31,2018-06-19,15.653846153846155,3.38,3.37,35.0,2018-10-18,14.449704142011836
10104,ORCL,2018-11-30,48.76,-0.001638,184700929.6,3.12,2018-05-31,2018-06-19,15.628205128205128,3.38,3.37,36.0,2018-11-15,14.42603550295858
10104,ORCL,2018-12-31,45.15,-0.074036,162039692.85,3.12,2018-05-31,2018-06-19,14.471153846153845,3.4,3.39,37.0,2018-12-20,13.279411764705882
10104,ORCL,2019-01-31,50.23,0.116722,180271401.36999997,3.12,2018-05-31,2018-06-19,16.099358974358974,3.41,3.39,36.0,2019-01-17,14.730205278592374
10104,ORCL,2019-02-28,52.13,0.037826,187090347.47,3.12,2018-05-31,2018-06-19,16.708333333333332,3.41,3.39,36.0,2019-02-14,15.287390029325513
10104,ORCL,2019-03-29,53.71,0.030309,183562196.34,3.12,2018-05-31,2018-06-19,17.21474358974359,3.41,3.39,36.0,2019-03-14,15.750733137829911
10104,ORCL,2019-04-30,55.33,0.034631,189098795.82,3.12,2018-05-31,2018-06-19,17.733974358974358,3.44,3.44,36.0,2019-04-18,16.084302325581394
10104,ORCL,2019-05-31,50.6,-0.085487,172933292.4,3.12,2018-05-31,2018-06-19,16.21794871794872,3.45,3.44,36.0,2019-05-16,14.666666666666666
10104,ORCL,2019-06-28,56.97,0.125889,190041608.43,3.52,2019-05-31,2019-06-19,16.18465909090909,3.86,3.88,33.0,2019-06-20,14.759067357512954
10104,ORCL,2019-07-31,56.3,-0.007548,187806609.7,3.52,2019-05-31,2019-06-19,15.994318181818182,3.88,3.88,32.0,2019-07-18,14.510309278350515
10104,ORCL,2019-08-30,52.06,-0.075311,173662737.14000002,3.52,2019-05-31,2019-06-19,14.789772727272728,3.88,3.88,33.0,2019-08-15,13.417525773195877
10104,ORCL,2019-09-30,55.03,0.05705,180636910.51,3.52,2019-05-31,2019-06-19,15.633522727272728,3.88,3.88,31.0,2019-09-19,14.18298969072165
10104,ORCL,2019-10-31,54.49,-0.005452,178864351.33,3.52,2019-05-31,2019-06-19,15.480113636363637,3.88,3.88,31.0,2019-10-17,14.043814432989691
10104,ORCL,2019-11-29,56.14,0.030281,184280504.38,3.52,2019-05-31,2019-06-19,15.948863636363637,3.88,3.88,32.0,2019-11-14,14.469072164948454
10104,ORCL,2019-12-31,52.98,-0.056288,169941244.01999998,3.52,2019-05-31,2019-06-19,15.051136363636363,3.89,3.9,30.0,2019-12-19,13.619537275064266
10104,ORCL,2020-01-31,52.45,-0.005474,168241190.05,3.52,2019-05-31,2019-06-19,14.900568181818183,3.89,3.9,32.0,2020-01-16,13.483290488431876
10104,ORCL,2020-02-28,49.46,-0.057007,158650319.54,3.52,2019-05-31,2019-06-19,14.051136363636363,3.89,3.9,32.0,2020-02-20,12.7146529562982
10104,ORCL,2020-03-31,48.33,-0.022847,152412714.72,3.52,2019-05-31,2019-06-19,13.730113636363637,3.89,3.89,29.0,2020-03-19,12.424164524421593
